0.000000000000000000e+00 -9.052522845097850950e+04
2.369957874041520363e+00 -9.052522143218072597e+04
4.739915748083040725e+00 -9.052520024638029281e+04
7.109873622124561088e+00 -9.052516464229210396e+04
9.479831496166081450e+00 -9.052511303852994752e+04
1.184978937020760270e+01 -9.052504796191082278e+04
1.421974724424912218e+01 -9.052497357248007029e+04
1.658970511829064165e+01 -9.052488837594549113e+04
1.895966299233216290e+01 -9.052478433779602346e+04
2.132962086637368415e+01 -9.052465592890552944e+04
2.369957874041520540e+01 -9.052450272987982316e+04
2.606953661445672310e+01 -9.052429944588328362e+04
2.843949448849824435e+01 -9.052403140641302161e+04
3.080945236253976560e+01 -9.052368649279839883e+04
3.317941023658128330e+01 -9.052318695411428052e+04
3.554936811062280810e+01 -9.052252955502645636e+04
3.791932598466432580e+01 -9.052151179505212349e+04
4.028928385870584350e+01 -9.051961532111295674e+04
4.265924173274736830e+01 -9.051653663563229202e+04
4.502919960678888600e+01 -9.051359691382368328e+04
4.739915748083041080e+01 -9.051263001823279774e+04
4.976911535487192850e+01 -9.051319074002590787e+04
5.213907322891344620e+01 -9.051431574821079266e+04
5.450903110295497100e+01 -9.051569746358628618e+04
5.687898897699648870e+01 -9.051702830695117882e+04
5.924894685103800640e+01 -9.051803210370925080e+04
6.161890472507953120e+01 -9.051894157966770581e+04
6.398886259912104890e+01 -9.051983439733819978e+04
6.635882047316256660e+01 -9.052065080725938606e+04
6.872877834720408430e+01 -9.052133105996996164e+04
7.109873622124561621e+01 -9.052182041877141455e+04
7.346869409528713391e+01 -9.052216049259893771e+04
7.583865196932865160e+01 -9.052246782899748359e+04
7.820860984337016930e+01 -9.052285945415383321e+04
8.057856771741168700e+01 -9.052345239425479667e+04
8.294852559145321891e+01 -9.052420677401091962e+04
8.531848346549473661e+01 -9.052450688922834524e+04
8.768844133953625430e+01 -9.052455593097965175e+04
9.005839921357777200e+01 -9.052468155575684796e+04
9.242835708761928970e+01 -9.052521142005197180e+04
9.479831496166082161e+01 -9.052625499559724994e+04
9.716827283570233931e+01 -9.052726626995229162e+04
9.953823070974385701e+01 -9.052819175840377284e+04
1.019081885837853747e+02 -9.052902874991208955e+04
1.042781464578268924e+02 -9.052977453343763773e+04
1.066481043318684101e+02 -9.053046600009161921e+04
1.090180622059099420e+02 -9.053120266677350446e+04
1.113880200799514597e+02 -9.053202186871544109e+04
1.137579779539929774e+02 -9.053295870339496469e+04
1.161279358280344951e+02 -9.053404826828958176e+04
1.184978937020760128e+02 -9.053534926784689014e+04
1.208678515761175447e+02 -9.053678620836824120e+04
1.232378094501590624e+02 -9.053816690741191269e+04
1.256077673242005801e+02 -9.053929886816329963e+04
1.279777251982420978e+02 -9.053999155957136827e+04
1.303476830722836155e+02 -9.054072489021169895e+04
1.327176409463251332e+02 -9.054179025333374739e+04
1.350875988203666509e+02 -9.054291315079528431e+04
1.374575566944081686e+02 -9.054381908445406589e+04
1.398275145684497147e+02 -9.054425355850158667e+04
1.421974724424912324e+02 -9.054482025262490788e+04
1.445674303165327501e+02 -9.054570775911123201e+04
1.469373881905742678e+02 -9.054663170005146821e+04
1.493073460646157855e+02 -9.054730769753652567e+04
1.516773039386573032e+02 -9.054745740390142601e+04
1.540472618126988209e+02 -9.054704408153836266e+04
1.564172196867403386e+02 -9.054628818137101189e+04
1.587871775607818563e+02 -9.054541370288943290e+04
1.611571354348233740e+02 -9.054464464558372856e+04
1.635270933088648917e+02 -9.054420500894398720e+04
1.658970511829064378e+02 -9.054413222910727200e+04
1.682670090569479555e+02 -9.054418871800383204e+04
1.706369669309894732e+02 -9.054422797489160439e+04
1.730069248050309909e+02 -9.054410387890618586e+04
1.753768826790725086e+02 -9.054367030918314413e+04
1.777468405531140263e+02 -9.054286436143315223e+04
1.801167984271555440e+02 -9.054192615534523793e+04
1.824867563011970617e+02 -9.054087111797928810e+04
