0.000000000000000000e+00 -8.761110191898288031e+04
1.313838068459125097e+00 -8.761112145920109469e+04
2.627676136918250194e+00 -8.761116932755595190e+04
3.941514205377375291e+00 -8.761122939559780934e+04
5.255352273836500387e+00 -8.761128553487699537e+04
6.569190342295625484e+00 -8.761132161694386741e+04
7.883028410754750581e+00 -8.761132151334873924e+04
9.196866479213875678e+00 -8.761126909564198286e+04
1.051070454767300077e+01 -8.761114823537391203e+04
1.182454261613212587e+01 -8.761094280409488420e+04
1.313838068459125097e+01 -8.761063667335524224e+04
1.445221875305037607e+01 -8.761021371470531449e+04
1.576605682150950116e+01 -8.760957691951446759e+04
1.707989488996862804e+01 -8.760855413173718262e+04
1.839373295842775136e+01 -8.760720969688855985e+04
1.970757102688687468e+01 -8.760561859584612830e+04
2.102140909534600155e+01 -8.760385580948746065e+04
2.233524716380512842e+01 -8.760199631869005680e+04
2.364908523226425174e+01 -8.760011510433146032e+04
2.496292330072337506e+01 -8.759828714728920022e+04
2.627676136918250194e+01 -8.759658742844082008e+04
2.759059943764162881e+01 -8.759509092866386345e+04
2.890443750610075213e+01 -8.759387262883584481e+04
3.021827557455987545e+01 -8.759301808111609716e+04
3.153211364301900232e+01 -8.759270427012194705e+04
3.284595171147812920e+01 -8.759290225169298355e+04
3.415978977993725607e+01 -8.759352163939661114e+04
3.547362784839637584e+01 -8.759447204680024879e+04
3.678746591685550271e+01 -8.759566308747127187e+04
3.810130398531462959e+01 -8.759700437497712846e+04
3.941514205377374935e+01 -8.759840552288520848e+04
4.072898012223287623e+01 -8.759977614476293093e+04
4.204281819069200310e+01 -8.760102585417768569e+04
4.335665625915112997e+01 -8.760206426469690632e+04
4.467049432761025685e+01 -8.760280098988799728e+04
4.598433239606937661e+01 -8.760325399776508857e+04
4.729817046452850349e+01 -8.760376692221459234e+04
4.861200853298763036e+01 -8.760435662979101471e+04
4.992584660144675013e+01 -8.760500370477823890e+04
5.123968466990587700e+01 -8.760568873146008991e+04
5.255352273836500387e+01 -8.760639229412046552e+04
5.386736080682413075e+01 -8.760709497704317619e+04
5.518119887528325762e+01 -8.760777736451211968e+04
5.649503694374237739e+01 -8.760842004081110645e+04
5.780887501220150426e+01 -8.760900359022403427e+04
5.912271308066063114e+01 -8.760950859703472815e+04
6.043655114911975090e+01 -8.760991564552707132e+04
6.175038921757887778e+01 -8.761024196168017806e+04
6.306422728603800465e+01 -8.761066476644393697e+04
6.437806535449712442e+01 -8.761118931332467764e+04
6.569190342295625840e+01 -8.761179082419797487e+04
6.700574149141537816e+01 -8.761244452093944710e+04
6.831957955987451214e+01 -8.761312562542464002e+04
6.963341762833363191e+01 -8.761380935952915752e+04
7.094725569679275168e+01 -8.761447094512858894e+04
7.226109376525188566e+01 -8.761508560409849451e+04
7.357493183371100542e+01 -8.761562855831449269e+04
7.488876990217012519e+01 -8.761607502965214371e+04
7.620260797062925917e+01 -8.761640023998703691e+04
7.751644603908837894e+01 -8.761657941119476163e+04
7.883028410754749871e+01 -8.761671644306440430e+04
8.014412217600663269e+01 -8.761701598962684511e+04
8.145796024446575245e+01 -8.761745562803506618e+04
8.277179831292488643e+01 -8.761800831589577137e+04
8.408563638138400620e+01 -8.761864701081569365e+04
8.539947444984312597e+01 -8.761934467040155141e+04
8.671331251830225995e+01 -8.762007425226003397e+04
8.802715058676137971e+01 -8.762080871399785974e+04
8.934098865522051369e+01 -8.762152101322176168e+04
9.065482672367963346e+01 -8.762218410753842909e+04
9.196866479213875323e+01 -8.762277095455458038e+04
9.328250286059788721e+01 -8.762325451187694853e+04
9.459634092905700697e+01 -8.762360773711222282e+04
9.591017899751612674e+01 -8.762389347642968642e+04
9.722401706597526072e+01 -8.762465305738009920e+04
9.853785513443438049e+01 -8.762591085398309224e+04
9.985169320289350026e+01 -8.762758142754527216e+04
1.011655312713526342e+02 -8.762957933937327471e+04
1.024793693398117540e+02 -8.763181915077369194e+04
1.037932074082708880e+02 -8.763421542305315961e+04
1.051070454767300077e+02 -8.763668271751828433e+04
1.064208835451891275e+02 -8.763913559547570185e+04
1.077347216136482615e+02 -8.764148861823198968e+04
1.090485596821073813e+02 -8.764365634709379810e+04
1.103623977505665152e+02 -8.764555334336773376e+04
1.116762358190256350e+02 -8.764709416836040327e+04
1.129900738874847548e+02 -8.764819338337842782e+04
1.143039119559438888e+02 -8.764872986017493531e+04
1.156177500244030085e+02 -8.764843690167558088e+04
1.169315880928621283e+02 -8.764738211750038317e+04
1.182454261613212623e+02 -8.764569458960535121e+04
1.195592642297803820e+02 -8.764350339994646492e+04
1.208731022982395018e+02 -8.764093763047970424e+04
1.221869403666986358e+02 -8.763812636316109274e+04
1.235007784351577556e+02 -8.763519867994659580e+04
1.248146165036168895e+02 -8.763228366279222246e+04
1.261284545720760093e+02 -8.762951039365395263e+04
1.274422926405351291e+02 -8.762700795448778081e+04
1.287561307089942488e+02 -8.762490542724970146e+04
1.300699687774533970e+02 -8.762333189389570907e+04
1.313838068459125168e+02 -8.762241643638179812e+04
1.326976449143716366e+02 -8.762224402188532986e+04
1.340114829828307563e+02 -8.762247624130338954e+04
1.353253210512898761e+02 -8.762295149396048510e+04
1.366391591197490243e+02 -8.762359144283116620e+04
1.379529971882081441e+02 -8.762431774366516038e+04
1.392668352566672638e+02 -8.762500111647507583e+04
1.405806733251263836e+02 -8.762561382106017845e+04
1.418945113935855034e+02 -8.762622546387140756e+04
1.432083494620446231e+02 -8.762690565135962970e+04
1.445221875305037713e+02 -8.762767204456131731e+04
1.458360255989628911e+02 -8.762834660865200567e+04
1.471498636674220108e+02 -8.762897035410943499e+04
1.484637017358811306e+02 -8.762961708125699079e+04
1.497775398043402504e+02 -8.763035882725116971e+04
1.510913778727993986e+02 -8.763111430430023756e+04
1.524052159412585183e+02 -8.763182772562833270e+04
1.537190540097176381e+02 -8.763253123883513035e+04
1.550328920781767579e+02 -8.763325699152030575e+04
1.563467301466358776e+02 -8.763404209843036369e+04
1.576605682150949974e+02 -8.763489615813660203e+04
1.589744062835541456e+02 -8.763578525271572289e+04
1.602882443520132654e+02 -8.763667426202741626e+04
1.616020824204723851e+02 -8.763755198625718185e+04
1.629159204889315049e+02 -8.763852040271893202e+04
1.642297585573906247e+02 -8.763956260112146265e+04
1.655435966258497729e+02 -8.764063915689589339e+04
1.668574346943088926e+02 -8.764172813730798953e+04
1.681712727627680124e+02 -8.764293414497870253e+04
1.694851108312271322e+02 -8.764423423367585929e+04
1.707989488996862519e+02 -8.764556978987826733e+04
1.721127869681454001e+02 -8.764690754986889078e+04
1.734266250366045199e+02 -8.764834649031668960e+04
1.747404631050636397e+02 -8.764984067858084745e+04
1.760543011735227594e+02 -8.765131397926366481e+04
1.773681392419818792e+02 -8.765271332737710327e+04
1.786819773104410274e+02 -8.765408114677816047e+04
1.799958153789001472e+02 -8.765540356701686687e+04
1.813096534473592669e+02 -8.765665762372774770e+04
1.826234915158183867e+02 -8.765782583311623603e+04
1.839373295842775065e+02 -8.765892920119952760e+04
1.852511676527366262e+02 -8.765998590209268150e+04
1.865650057211957744e+02 -8.766101127251704747e+04
1.878788437896548942e+02 -8.766201710489559628e+04
1.891926818581140139e+02 -8.766291776200851018e+04
1.905065199265731337e+02 -8.766372323782193416e+04
1.918203579950322535e+02 -8.766450438542256597e+04
1.931341960634914017e+02 -8.766533205789719068e+04
1.944480341319505214e+02 -8.766621991063363384e+04
1.957618722004096412e+02 -8.766701947155229573e+04
1.970757102688687610e+02 -8.766776035126582428e+04
1.983895483373278807e+02 -8.766849094376916764e+04
1.997033864057870005e+02 -8.766925964305730304e+04
2.010172244742461487e+02 -8.767006141678869608e+04
2.023310625427052685e+02 -8.767085507069603773e+04
2.036449006111643882e+02 -8.767167975362548896e+04
